"","date","hits","keyword","geo","time","gprop","category"
"528",2009-08-01,"28","unrest","AU","all","web",0
"529",2009-09-01,"16","unrest","AU","all","web",0
"530",2009-10-01,"12","unrest","AU","all","web",0
"531",2009-11-01,"19","unrest","AU","all","web",0
"532",2009-12-01,"15","unrest","AU","all","web",0
"533",2010-01-01,"27","unrest","AU","all","web",0
"534",2010-02-01,"41","unrest","AU","all","web",0
"535",2010-03-01,"19","unrest","AU","all","web",0
"536",2010-04-01,"25","unrest","AU","all","web",0
"537",2010-05-01,"69","unrest","AU","all","web",0
"538",2010-06-01,"46","unrest","AU","all","web",0
"539",2010-07-01,"22","unrest","AU","all","web",0
"540",2010-08-01,"16","unrest","AU","all","web",0
"541",2010-09-01,"11","unrest","AU","all","web",0
"542",2010-10-01,"23","unrest","AU","all","web",0
"543",2010-11-01,"22","unrest","AU","all","web",0
"544",2010-12-01,"0","unrest","AU","all","web",0
"545",2011-01-01,"38","unrest","AU","all","web",0
"546",2011-02-01,"89","unrest","AU","all","web",0
"547",2011-03-01,"51","unrest","AU","all","web",0
"548",2011-04-01,"46","unrest","AU","all","web",0
"549",2011-05-01,"47","unrest","AU","all","web",0
"550",2011-06-01,"20","unrest","AU","all","web",0
"551",2011-07-01,"30","unrest","AU","all","web",0
"552",2011-08-01,"38","unrest","AU","all","web",0
"553",2011-09-01,"26","unrest","AU","all","web",0
"554",2011-10-01,"24","unrest","AU","all","web",0
"555",2011-11-01,"19","unrest","AU","all","web",0
"556",2011-12-01,"12","unrest","AU","all","web",0
"557",2012-01-01,"11","unrest","AU","all","web",0
"558",2012-02-01,"15","unrest","AU","all","web",0
"559",2012-03-01,"18","unrest","AU","all","web",0
"560",2012-04-01,"19","unrest","AU","all","web",0
"561",2012-05-01,"13","unrest","AU","all","web",0
"562",2012-06-01,"16","unrest","AU","all","web",0
"563",2012-07-01,"16","unrest","AU","all","web",0
"564",2012-08-01,"21","unrest","AU","all","web",0
"565",2012-09-01,"19","unrest","AU","all","web",0
"566",2012-10-01,"13","unrest","AU","all","web",0
"567",2012-11-01,"6","unrest","AU","all","web",0
"568",2012-12-01,"8","unrest","AU","all","web",0
"569",2013-01-01,"9","unrest","AU","all","web",0
"570",2013-02-01,"18","unrest","AU","all","web",0
"571",2013-03-01,"16","unrest","AU","all","web",0
"572",2013-04-01,"9","unrest","AU","all","web",0
"573",2013-05-01,"13","unrest","AU","all","web",0
"574",2013-06-01,"24","unrest","AU","all","web",0
"575",2013-07-01,"23","unrest","AU","all","web",0
"576",2013-08-01,"21","unrest","AU","all","web",0
"577",2013-09-01,"17","unrest","AU","all","web",0
"578",2013-10-01,"16","unrest","AU","all","web",0
"579",2013-11-01,"12","unrest","AU","all","web",0
"580",2013-12-01,"24","unrest","AU","all","web",0
"581",2014-01-01,"36","unrest","AU","all","web",0
"582",2014-02-01,"32","unrest","AU","all","web",0
"583",2014-03-01,"28","unrest","AU","all","web",0
"584",2014-04-01,"12","unrest","AU","all","web",0
"585",2014-05-01,"43","unrest","AU","all","web",0
"586",2014-06-01,"16","unrest","AU","all","web",0
"587",2014-07-01,"19","unrest","AU","all","web",0
"588",2014-08-01,"21","unrest","AU","all","web",0
"589",2014-09-01,"36","unrest","AU","all","web",0
"590",2014-10-01,"19","unrest","AU","all","web",0
"591",2014-11-01,"16","unrest","AU","all","web",0
"592",2014-12-01,"8","unrest","AU","all","web",0
"593",2015-01-01,"13","unrest","AU","all","web",0
"594",2015-02-01,"22","unrest","AU","all","web",0
"595",2015-03-01,"17","unrest","AU","all","web",0
"596",2015-04-01,"13","unrest","AU","all","web",0
"597",2015-05-01,"14","unrest","AU","all","web",0
"598",2015-06-01,"11","unrest","AU","all","web",0
"599",2015-07-01,"15","unrest","AU","all","web",0
"600",2015-08-01,"21","unrest","AU","all","web",0
"601",2015-09-01,"21","unrest","AU","all","web",0
"602",2015-10-01,"10","unrest","AU","all","web",0
"603",2015-11-01,"5","unrest","AU","all","web",0
"604",2015-12-01,"8","unrest","AU","all","web",0
"605",2016-01-01,"14","unrest","AU","all","web",0
"606",2016-02-01,"16","unrest","AU","all","web",0
"607",2016-03-01,"17","unrest","AU","all","web",0
"608",2016-04-01,"16","unrest","AU","all","web",0
"609",2016-05-01,"17","unrest","AU","all","web",0
"610",2016-06-01,"20","unrest","AU","all","web",0
"611",2016-07-01,"17","unrest","AU","all","web",0
"612",2016-08-01,"15","unrest","AU","all","web",0
"613",2016-09-01,"18","unrest","AU","all","web",0
"614",2016-10-01,"16","unrest","AU","all","web",0
"615",2016-11-01,"24","unrest","AU","all","web",0
"616",2016-12-01,"14","unrest","AU","all","web",0
"617",2017-01-01,"12","unrest","AU","all","web",0
"618",2017-02-01,"13","unrest","AU","all","web",0
"619",2017-03-01,"11","unrest","AU","all","web",0
"620",2017-04-01,"13","unrest","AU","all","web",0
"621",2017-05-01,"19","unrest","AU","all","web",0
"622",2017-06-01,"20","unrest","AU","all","web",0
"623",2017-07-01,"12","unrest","AU","all","web",0
"624",2017-08-01,"20","unrest","AU","all","web",0
"625",2017-09-01,"22","unrest","AU","all","web",0
"626",2017-10-01,"19","unrest","AU","all","web",0
"627",2017-11-01,"12","unrest","AU","all","web",0
"628",2017-12-01,"9","unrest","AU","all","web",0
"629",2018-01-01,"25","unrest","AU","all","web",0
"630",2018-02-01,"19","unrest","AU","all","web",0
"631",2018-03-01,"21","unrest","AU","all","web",0
"632",2018-04-01,"9","unrest","AU","all","web",0
"633",2018-05-01,"18","unrest","AU","all","web",0
"634",2018-06-01,"16","unrest","AU","all","web",0
"635",2018-07-01,"17","unrest","AU","all","web",0
"636",2018-08-01,"15","unrest","AU","all","web",0
"637",2018-09-01,"25","unrest","AU","all","web",0
"638",2018-10-01,"15","unrest","AU","all","web",0
"639",2018-11-01,"14","unrest","AU","all","web",0
"640",2018-12-01,"14","unrest","AU","all","web",0
"641",2019-01-01,"10","unrest","AU","all","web",0
"642",2019-02-01,"10","unrest","AU","all","web",0
"643",2019-03-01,"18","unrest","AU","all","web",0
"644",2019-04-01,"14","unrest","AU","all","web",0
"645",2019-05-01,"23","unrest","AU","all","web",0
"646",2019-06-01,"16","unrest","AU","all","web",0
"647",2019-07-01,"14","unrest","AU","all","web",0
"648",2019-08-01,"30","unrest","AU","all","web",0
"649",2019-09-01,"22","unrest","AU","all","web",0
"650",2019-10-01,"35","unrest","AU","all","web",0
"651",2019-11-01,"32","unrest","AU","all","web",0
"652",2019-12-01,"19","unrest","AU","all","web",0
"653",2020-01-01,"13","unrest","AU","all","web",0
"654",2020-02-01,"15","unrest","AU","all","web",0
"655",2020-03-01,"27","unrest","AU","all","web",0
"656",2020-04-01,"32","unrest","AU","all","web",0
"657",2020-05-01,"27","unrest","AU","all","web",0
"658",2020-06-01,"37","unrest","AU","all","web",0
"659",2020-07-01,"14","unrest","AU","all","web",0
"660",2020-08-01,"20","unrest","AU","all","web",0
"661",2020-09-01,"19","unrest","AU","all","web",0
"662",2020-10-01,"15","unrest","AU","all","web",0
"663",2020-11-01,"36","unrest","AU","all","web",0
"664",2020-12-01,"9","unrest","AU","all","web",0
"665",2021-01-01,"26","unrest","AU","all","web",0
"666",2021-02-01,"16","unrest","AU","all","web",0
"667",2021-03-01,"18","unrest","AU","all","web",0
"668",2021-04-01,"18","unrest","AU","all","web",0
"669",2021-05-01,"16","unrest","AU","all","web",0
"670",2021-06-01,"4","unrest","AU","all","web",0
"671",2021-07-01,"47","unrest","AU","all","web",0
"672",2021-08-01,"21","unrest","AU","all","web",0
"673",2021-09-01,"14","unrest","AU","all","web",0
"674",2021-10-01,"25","unrest","AU","all","web",0
"675",2021-11-01,"23","unrest","AU","all","web",0
"676",2021-12-01,"13","unrest","AU","all","web",0
"677",2022-01-01,"11","unrest","AU","all","web",0
"678",2022-02-01,"19","unrest","AU","all","web",0
"679",2022-03-01,"18","unrest","AU","all","web",0
"680",2022-04-01,"19","unrest","AU","all","web",0
"681",2022-05-01,"19","unrest","AU","all","web",0
"682",2022-06-01,"10","unrest","AU","all","web",0
"683",2022-07-01,"12","unrest","AU","all","web",0
"684",2022-08-01,"15","unrest","AU","all","web",0
"685",2022-09-01,"16","unrest","AU","all","web",0
"686",2022-10-01,"20","unrest","AU","all","web",0
"687",2022-11-01,"23","unrest","AU","all","web",0
"688",2022-12-01,"20","unrest","AU","all","web",0
"689",2023-01-01,"16","unrest","AU","all","web",0
"690",2023-02-01,"22","unrest","AU","all","web",0
"691",2004-01-01,"0","unrest","AT","all","web",0
"692",2004-02-01,"100","unrest","AT","all","web",0
"693",2004-03-01,"0","unrest","AT","all","web",0
"694",2004-04-01,"0","unrest","AT","all","web",0
"695",2004-05-01,"82","unrest","AT","all","web",0
"696",2004-06-01,"78","unrest","AT","all","web",0
"697",2004-07-01,"0","unrest","AT","all","web",0
"698",2004-08-01,"0","unrest","AT","all","web",0
"699",2004-09-01,"0","unrest","AT","all","web",0
"700",2004-10-01,"0","unrest","AT","all","web",0
"701",2004-11-01,"0","unrest","AT","all","web",0
"702",2004-12-01,"74","unrest","AT","all","web",0
"703",2005-01-01,"48","unrest","AT","all","web",0
"704",2005-02-01,"67","unrest","AT","all","web",0
"705",2005-03-01,"0","unrest","AT","all","web",0
"706",2005-04-01,"95","unrest","AT","all","web",0
"707",2005-05-01,"0","unrest","AT","all","web",0
"708",2005-06-01,"0","unrest","AT","all","web",0
"709",2005-07-01,"0","unrest","AT","all","web",0
"710",2005-08-01,"0","unrest","AT","all","web",0
"711",2005-09-01,"0","unrest","AT","all","web",0
"712",2005-10-01,"0","unrest","AT","all","web",0
"713",2005-11-01,"0","unrest","AT","all","web",0
"714",2005-12-01,"55","unrest","AT","all","web",0
"715",2006-01-01,"0","unrest","AT","all","web",0
"716",2006-02-01,"0","unrest","AT","all","web",0
"717",2006-03-01,"0","unrest","AT","all","web",0
"718",2006-04-01,"0","unrest","AT","all","web",0
"719",2006-05-01,"0","unrest","AT","all","web",0
"720",2006-06-01,"0","unrest","AT","all","web",0
"721",2006-07-01,"0","unrest","AT","all","web",0
"722",2006-08-01,"0","unrest","AT","all","web",0
"723",2006-09-01,"0","unrest","AT","all","web",0
"724",2006-10-01,"0","unrest","AT","all","web",0
"725",2006-11-01,"0","unrest","AT","all","web",0
"726",2006-12-01,"21","unrest","AT","all","web",0
"727",2007-01-01,"0","unrest","AT","all","web",0
"728",2007-02-01,"17","unrest","AT","all","web",0
"729",2007-03-01,"0","unrest","AT","all","web",0
"730",2007-04-01,"0","unrest","AT","all","web",0
"731",2007-05-01,"0","unrest","AT","all","web",0
"732",2007-06-01,"0","unrest","AT","all","web",0
"733",2007-07-01,"0","unrest","AT","all","web",0
"734",2007-08-01,"0","unrest","AT","all","web",0
"735",2007-09-01,"0","unrest","AT","all","web",0
"736",2007-10-01,"0","unrest","AT","all","web",0
"737",2007-11-01,"0","unrest","AT","all","web",0
"738",2007-12-01,"0","unrest","AT","all","web",0
"739",2008-01-01,"0","unrest","AT","all","web",0
"740",2008-02-01,"0","unrest","AT","all","web",0
"741",2008-03-01,"0","unrest","AT","all","web",0
"742",2008-04-01,"28","unrest","AT","all","web",0
"743",2008-05-01,"0","unrest","AT","all","web",0
"744",2008-06-01,"0","unrest","AT","all","web",0
"745",2008-07-01,"15","unrest","AT","all","web",0
"746",2008-08-01,"0","unrest","AT","all","web",0
"747",2008-09-01,"0","unrest","AT","all","web",0
"748",2008-10-01,"0","unrest","AT","all","web",0
"749",2008-11-01,"0","unrest","AT","all","web",0
"750",2008-12-01,"24","unrest","AT","all","web",0
"751",2009-01-01,"0","unrest","AT","all","web",0
"752",2009-02-01,"0","unrest","AT","all","web",0
"753",2009-03-01,"0","unrest","AT","all","web",0
"754",2009-04-01,"17","unrest","AT","all","web",0
"755",2009-05-01,"21","unrest","AT","all","web",0
"756",2009-06-01,"0","unrest","AT","all","web",0
"757",2009-07-01,"9","unrest","AT","all","web",0
"758",2009-08-01,"0","unrest","AT","all","web",0
"759",2009-09-01,"12","unrest","AT","all","web",0
"760",2009-10-01,"7","unrest","AT","all","web",0
"761",2009-11-01,"0","unrest","AT","all","web",0
"762",2009-12-01,"12","unrest","AT","all","web",0
"763",2010-01-01,"17","unrest","AT","all","web",0
"764",2010-02-01,"0","unrest","AT","all","web",0
"765",2010-03-01,"0","unrest","AT","all","web",0
"766",2010-04-01,"0","unrest","AT","all","web",0
"767",2010-05-01,"11","unrest","AT","all","web",0
"768",2010-06-01,"0","unrest","AT","all","web",0
"769",2010-07-01,"0","unrest","AT","all","web",0
"770",2010-08-01,"7","unrest","AT","all","web",0
"771",2010-09-01,"10","unrest","AT","all","web",0
"772",2010-10-01,"9","unrest","AT","all","web",0
"773",2010-11-01,"8","unrest","AT","all","web",0
"774",2010-12-01,"0","unrest","AT","all","web",0
"775",2011-01-01,"0","unrest","AT","all","web",0
"776",2011-02-01,"12","unrest","AT","all","web",0
"777",2011-03-01,"7","unrest","AT","all","web",0
"778",2011-04-01,"0","unrest","AT","all","web",0
"779",2011-05-01,"0","unrest","AT","all","web",0
"780",2011-06-01,"5","unrest","AT","all","web",0
"781",2011-07-01,"0","unrest","AT","all","web",0
"782",2011-08-01,"0","unrest","AT","all","web",0
"783",2011-09-01,"10","unrest","AT","all","web",0
"784",2011-10-01,"0","unrest","AT","all","web",0
"785",2011-11-01,"0","unrest","AT","all","web",0
"786",2011-12-01,"0","unrest","AT","all","web",0
"787",2012-01-01,"0","unrest","AT","all","web",0
"788",2012-02-01,"0","unrest","AT","all","web",0
"789",2012-03-01,"0","unrest","AT","all","web",0
"790",2012-04-01,"6","unrest","AT","all","web",0
"791",2012-05-01,"0","unrest","AT","all","web",0
"792",2012-06-01,"0","unrest","AT","all","web",0
"793",2012-07-01,"6","unrest","AT","all","web",0
"794",2012-08-01,"0","unrest","AT","all","web",0
"795",2012-09-01,"0","unrest","AT","all","web",0
"796",2012-10-01,"4","unrest","AT","all","web",0
"797",2012-11-01,"0","unrest","AT","all","web",0
"798",2012-12-01,"0","unrest","AT","all","web",0
"799",2013-01-01,"0","unrest","AT","all","web",0
"800",2013-02-01,"0","unrest","AT","all","web",0
"801",2013-03-01,"0","unrest","AT","all","web",0
"802",2013-04-01,"0","unrest","AT","all","web",0
"803",2013-05-01,"0","unrest","AT","all","web",0
"804",2013-06-01,"8","unrest","AT","all","web",0
"805",2013-07-01,"0","unrest","AT","all","web",0
"806",2013-08-01,"0","unrest","AT","all","web",0
"807",2013-09-01,"0","unrest","AT","all","web",0
"808",2013-10-01,"0","unrest","AT","all","web",0
"809",2013-11-01,"0","unrest","AT","all","web",0
"810",2013-12-01,"0","unrest","AT","all","web",0
"811",2014-01-01,"7","unrest","AT","all","web",0
"812",2014-02-01,"4","unrest","AT","all","web",0
"813",2014-03-01,"4","unrest","AT","all","web",0
"814",2014-04-01,"4","unrest","AT","all","web",0
"815",2014-05-01,"6","unrest","AT","all","web",0
"816",2014-06-01,"0","unrest","AT","all","web",0
"817",2014-07-01,"13","unrest","AT","all","web",0
"818",2014-08-01,"0","unrest","AT","all","web",0
"819",2014-09-01,"0","unrest","AT","all","web",0
"820",2014-10-01,"0","unrest","AT","all","web",0
"821",2014-11-01,"0","unrest","AT","all","web",0
"822",2014-12-01,"0","unrest","AT","all","web",0
"823",2015-01-01,"5","unrest","AT","all","web",0
"824",2015-02-01,"0","unrest","AT","all","web",0
"825",2015-03-01,"0","unrest","AT","all","web",0
"826",2015-04-01,"9","unrest","AT","all","web",0
"827",2015-05-01,"0","unrest","AT","all","web",0
"828",2015-06-01,"0","unrest","AT","all","web",0
"829",2015-07-01,"9","unrest","AT","all","web",0
"830",2015-08-01,"0","unrest","AT","all","web",0
"831",2015-09-01,"0","unrest","AT","all","web",0
"832",2015-10-01,"0","unrest","AT","all","web",0
"833",2015-11-01,"0","unrest","AT","all","web",0
"834",2015-12-01,"3","unrest","AT","all","web",0
"835",2016-01-01,"0","unrest","AT","all","web",0
"836",2016-02-01,"5","unrest","AT","all","web",0
"837",2016-03-01,"0","unrest","AT","all","web",0
"838",2016-04-01,"0","unrest","AT","all","web",0
"839",2016-05-01,"0","unrest","AT","all","web",0
"840",2016-06-01,"0","unrest","AT","all","web",0
"841",2016-07-01,"3","unrest","AT","all","web",0
"842",2016-08-01,"0","unrest","AT","all","web",0
"843",2016-09-01,"0","unrest","AT","all","web",0
"844",2016-10-01,"0","unrest","AT","all","web",0
"845",2016-11-01,"0","unrest","AT","all","web",0
"846",2016-12-01,"0","unrest","AT","all","web",0
"847",2017-01-01,"4","unrest","AT","all","web",0
"848",2017-02-01,"4","unrest","AT","all","web",0
"849",2017-03-01,"3","unrest","AT","all","web",0
"850",2017-04-01,"0","unrest","AT","all","web",0
"851",2017-05-01,"9","unrest","AT","all","web",0
"852",2017-06-01,"0","unrest","AT","all","web",0
"853",2017-07-01,"3","unrest","AT","all","web",0
"854",2017-08-01,"5","unrest","AT","all","web",0
"855",2017-09-01,"5","unrest","AT","all","web",0
"856",2017-10-01,"0","unrest","AT","all","web",0
"857",2017-11-01,"0","unrest","AT","all","web",0
"858",2017-12-01,"0","unrest","AT","all","web",0
"859",2018-01-01,"5","unrest","AT","all","web",0
"860",2018-02-01,"6","unrest","AT","all","web",0
"861",2018-03-01,"3","unrest","AT","all","web",0
"862",2018-04-01,"0","unrest","AT","all","web",0
"863",2018-05-01,"0","unrest","AT","all","web",0
"864",2018-06-01,"0","unrest","AT","all","web",0
"865",2018-07-01,"0","unrest","AT","all","web",0
"866",2018-08-01,"3","unrest","AT","all","web",0
"867",2018-09-01,"7","unrest","AT","all","web",0
"868",2018-10-01,"0","unrest","AT","all","web",0
"869",2018-11-01,"2","unrest","AT","all","web",0
"870",2018-12-01,"0","unrest","AT","all","web",0
"871",2019-01-01,"0","unrest","AT","all","web",0
"872",2019-02-01,"2","unrest","AT","all","web",0
"873",2019-03-01,"3","unrest","AT","all","web",0
"874",2019-04-01,"0","unrest","AT","all","web",0
"875",2019-05-01,"0","unrest","AT","all","web",0
"876",2019-06-01,"0","unrest","AT","all","web",0
"877",2019-07-01,"0","unrest","AT","all","web",0
"878",2019-08-01,"0","unrest","AT","all","web",0
"879",2019-09-01,"0","unrest","AT","all","web",0
"880",2019-10-01,"0","unrest","AT","all","web",0
"881",2019-11-01,"2","unrest","AT","all","web",0
"882",2019-12-01,"0","unrest","AT","all","web",0
"883",2020-01-01,"3","unrest","AT","all","web",0
"884",2020-02-01,"0","unrest","AT","all","web",0
"885",2020-03-01,"4","unrest","AT","all","web",0
"886",2020-04-01,"2","unrest","AT","all","web",0
"887",2020-05-01,"0","unrest","AT","all","web",0
"888",2020-06-01,"2","unrest","AT","all","web",0
"889",2020-07-01,"0","unrest","AT","all","web",0
"890",2020-08-01,"0","unrest","AT","all","web",0
"891",2020-09-01,"3","unrest","AT","all","web",0
"892",2020-10-01,"0","unrest","AT","all","web",0
"893",2020-11-01,"0","unrest","AT","all","web",0
"894",2020-12-01,"0","unrest","AT","all","web",0
"895",2021-01-01,"0","unrest","AT","all","web",0
"896",2021-02-01,"0","unrest","AT","all","web",0
"897",2021-03-01,"0","unrest","AT","all","web",0
"898",2021-04-01,"0","unrest","AT","all","web",0
"899",2021-05-01,"2","unrest","AT","all","web",0
"900",2021-06-01,"4","unrest","AT","all","web",0
"901",2021-07-01,"0","unrest","AT","all","web",0
"902",2021-08-01,"0","unrest","AT","all","web",0
"903",2021-09-01,"0","unrest","AT","all","web",0
"904",2021-10-01,"0","unrest","AT","all","web",0
"905",2021-11-01,"0","unrest","AT","all","web",0
"906",2021-12-01,"0","unrest","AT","all","web",0
"907",2022-01-01,"0","unrest","AT","all","web",0
"908",2022-02-01,"3","unrest","AT","all","web",0
"909",2022-03-01,"3","unrest","AT","all","web",0
"910",2022-04-01,"0","unrest","AT","all","web",0
"911",2022-05-01,"0","unrest","AT","all","web",0
"912",2022-06-01,"0","unrest","AT","all","web",0
"913",2022-07-01,"2","unrest","AT","all","web",0
"914",2022-08-01,"0","unrest","AT","all","web",0
"915",2022-09-01,"3","unrest","AT","all","web",0
